"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:00:39","2022-04-11 14:10:39","1478","2130","2022-04-11 14:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 14:10:39","2022-04-11 14:20:39","10401","11814","2022-04-11 14:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 14:10:39","2022-04-11 14:20:39","4770","2402","2022-04-11 14:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:10:39","2022-04-11 14:20:39","1516","2184","2022-04-11 14:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 14:20:39","2022-04-11 14:30:42","10571","11993","2022-04-11 14:30:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 14:20:39","2022-04-11 14:30:42","4888","2446","2022-04-11 14:30:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:20:39","2022-04-11 14:30:42","1562","2235","2022-04-11 14:30:42"
"2","계동길 69","계동교회 앞","2022-04-11 14:30:42","2022-04-11 14:40:39","10761","12174","2022-04-11 14:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 14:30:42","2022-04-11 14:40:39","4966","2527","2022-04-11 14:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:30:42","2022-04-11 14:40:39","1604","2277","2022-04-11 14:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 14:40:39","2022-04-11 14:50:39","10909","12291","2022-04-11 14:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 14:40:39","2022-04-11 14:50:39","5052","2587","2022-04-11 14:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:40:39","2022-04-11 14:50:39","1652","2325","2022-04-11 14:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 14:50:39","2022-04-11 15:00:39","11070","12463","2022-04-11 15:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 14:50:39","2022-04-11 15:00:39","5146","2684","2022-04-11 15:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 14:50:39","2022-04-11 15:00:39","1691","2354","2022-04-11 15:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 15:00:39","2022-04-11 15:10:39","11174","12740","2022-04-11 15:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:00:39","2022-04-11 15:10:39","5281","2764","2022-04-11 15:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:00:39","2022-04-11 15:10:39","1730","2402","2022-04-11 15:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 15:10:39","2022-04-11 15:20:42","11324","13117","2022-04-11 15:20:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:10:39","2022-04-11 15:20:42","5373","2860","2022-04-11 15:20:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:10:39","2022-04-11 15:20:42","1761","2448","2022-04-11 15:20:42"
"2","계동길 69","계동교회 앞","2022-04-11 15:20:42","2022-04-11 15:30:39","11497","13338","2022-04-11 15:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:20:42","2022-04-11 15:30:39","5482","2943","2022-04-11 15:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:20:42","2022-04-11 15:30:39","1810","2490","2022-04-11 15:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 15:30:39","2022-04-11 15:40:39","11644","13525","2022-04-11 15:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:30:39","2022-04-11 15:40:39","5591","3030","2022-04-11 15:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:30:39","2022-04-11 15:40:39","1844","2522","2022-04-11 15:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 15:40:39","2022-04-11 15:50:39","11758","13684","2022-04-11 15:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:40:39","2022-04-11 15:50:39","5712","3235","2022-04-11 15:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:40:39","2022-04-11 15:50:39","1874","2571","2022-04-11 15:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 15:50:39","2022-04-11 16:00:39","11907","13869","2022-04-11 16:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 15:50:39","2022-04-11 16:00:39","5816","3344","2022-04-11 16:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 15:50:39","2022-04-11 16:00:39","1903","2630","2022-04-11 16:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 16:00:39","2022-04-11 16:10:42","12067","14238","2022-04-11 16:10:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:00:39","2022-04-11 16:10:42","5919","3487","2022-04-11 16:10:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:00:39","2022-04-11 16:10:42","1927","2696","2022-04-11 16:10:42"
"2","계동길 69","계동교회 앞","2022-04-11 16:10:42","2022-04-11 16:20:39","12198","14535","2022-04-11 16:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:10:42","2022-04-11 16:20:39","6051","3750","2022-04-11 16:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:10:42","2022-04-11 16:20:39","1969","2739","2022-04-11 16:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 16:20:39","2022-04-11 16:30:39","12350","14811","2022-04-11 16:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:20:39","2022-04-11 16:30:39","6187","3973","2022-04-11 16:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:20:39","2022-04-11 16:30:39","2015","2783","2022-04-11 16:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 16:30:39","2022-04-11 16:40:39","12468","15011","2022-04-11 16:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:30:39","2022-04-11 16:40:39","6297","4073","2022-04-11 16:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:30:39","2022-04-11 16:40:39","2040","2817","2022-04-11 16:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 16:40:39","2022-04-11 16:50:39","12575","15149","2022-04-11 16:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:40:39","2022-04-11 16:50:39","6403","4222","2022-04-11 16:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:40:39","2022-04-11 16:50:39","2085","2893","2022-04-11 16:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 16:50:39","2022-04-11 17:00:42","12721","15338","2022-04-11 17:00:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 16:50:39","2022-04-11 17:00:42","6472","4311","2022-04-11 17:00:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 16:50:39","2022-04-11 17:00:42","2135","2929","2022-04-11 17:00:42"
"2","계동길 69","계동교회 앞","2022-04-11 17:00:42","2022-04-11 17:10:39","12861","15588","2022-04-11 17:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:00:42","2022-04-11 17:10:39","6562","4407","2022-04-11 17:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:00:42","2022-04-11 17:10:39","2164","2989","2022-04-11 17:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 17:10:39","2022-04-11 17:20:39","12999","15766","2022-04-11 17:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:10:39","2022-04-11 17:20:39","6657","4497","2022-04-11 17:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:10:39","2022-04-11 17:20:39","2205","3098","2022-04-11 17:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 17:20:39","2022-04-11 17:30:39","13143","15985","2022-04-11 17:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:20:39","2022-04-11 17:30:39","6754","4584","2022-04-11 17:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:20:39","2022-04-11 17:30:39","2254","3147","2022-04-11 17:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 17:30:39","2022-04-11 17:40:39","13310","16192","2022-04-11 17:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:30:39","2022-04-11 17:40:39","6850","4659","2022-04-11 17:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:30:39","2022-04-11 17:40:39","2292","3195","2022-04-11 17:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 17:40:39","2022-04-11 17:50:42","13419","16368","2022-04-11 17:50:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:40:39","2022-04-11 17:50:42","6932","4750","2022-04-11 17:50:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:40:39","2022-04-11 17:50:42","2347","3233","2022-04-11 17:50:42"
"2","계동길 69","계동교회 앞","2022-04-11 17:50:42","2022-04-11 18:00:39","13544","16577","2022-04-11 18:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 17:50:42","2022-04-11 18:00:39","7046","4856","2022-04-11 18:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 17:50:42","2022-04-11 18:00:39","2376","3277","2022-04-11 18:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 18:00:39","2022-04-11 18:10:39","13718","16745","2022-04-11 18:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:00:39","2022-04-11 18:10:39","7142","4922","2022-04-11 18:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:00:39","2022-04-11 18:10:39","2424","3310","2022-04-11 18:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 18:10:39","2022-04-11 18:20:39","13913","16904","2022-04-11 18:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:10:39","2022-04-11 18:20:39","7234","4989","2022-04-11 18:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:10:39","2022-04-11 18:20:39","2459","3375","2022-04-11 18:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 18:20:39","2022-04-11 18:30:39","14057","17092","2022-04-11 18:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:20:39","2022-04-11 18:30:39","7308","5113","2022-04-11 18:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:20:39","2022-04-11 18:30:39","2516","3413","2022-04-11 18:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 18:30:39","2022-04-11 18:40:42","14249","17271","2022-04-11 18:40:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:30:39","2022-04-11 18:40:42","7424","5202","2022-04-11 18:40:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:30:39","2022-04-11 18:40:42","2569","3447","2022-04-11 18:40:42"
"2","계동길 69","계동교회 앞","2022-04-11 18:40:42","2022-04-11 18:50:39","14464","17458","2022-04-11 18:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:40:42","2022-04-11 18:50:39","7520","5291","2022-04-11 18:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:40:42","2022-04-11 18:50:39","2618","3535","2022-04-11 18:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 18:50:39","2022-04-11 19:00:39","14597","17597","2022-04-11 19:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 18:50:39","2022-04-11 19:00:39","7636","5364","2022-04-11 19:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 18:50:39","2022-04-11 19:00:39","2664","3633","2022-04-11 19:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 19:00:39","2022-04-11 19:10:39","14745","17744","2022-04-11 19:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:00:39","2022-04-11 19:10:39","7730","5428","2022-04-11 19:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:00:39","2022-04-11 19:10:39","2684","3670","2022-04-11 19:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 19:10:39","2022-04-11 19:20:39","14807","17842","2022-04-11 19:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:10:39","2022-04-11 19:20:39","7837","5501","2022-04-11 19:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:10:39","2022-04-11 19:20:39","2719","3727","2022-04-11 19:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 19:20:39","2022-04-11 19:30:42","14848","17913","2022-04-11 19:30:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:20:39","2022-04-11 19:30:42","7937","5596","2022-04-11 19:30:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:20:39","2022-04-11 19:30:42","2746","3763","2022-04-11 19:30:42"
"2","계동길 69","계동교회 앞","2022-04-11 19:30:42","2022-04-11 19:40:39","14917","18024","2022-04-11 19:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:30:42","2022-04-11 19:40:39","7992","5663","2022-04-11 19:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:30:42","2022-04-11 19:40:39","2785","3804","2022-04-11 19:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 19:40:39","2022-04-11 19:50:39","14952","18124","2022-04-11 19:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:40:39","2022-04-11 19:50:39","8116","5791","2022-04-11 19:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:40:39","2022-04-11 19:50:39","2830","3851","2022-04-11 19:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 19:50:39","2022-04-11 20:00:39","15014","18213","2022-04-11 20:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 19:50:39","2022-04-11 20:00:39","8159","5855","2022-04-11 20:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 19:50:39","2022-04-11 20:00:39","2863","3890","2022-04-11 20:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 20:00:39","2022-04-11 20:10:39","15063","18295","2022-04-11 20:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:00:39","2022-04-11 20:10:39","8241","5924","2022-04-11 20:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:00:39","2022-04-11 20:10:39","2885","3920","2022-04-11 20:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 20:10:39","2022-04-11 20:20:42","15124","18385","2022-04-11 20:20:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:10:39","2022-04-11 20:20:42","8325","6005","2022-04-11 20:20:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:10:39","2022-04-11 20:20:42","2918","3942","2022-04-11 20:20:42"
"2","계동길 69","계동교회 앞","2022-04-11 20:20:42","2022-04-11 20:30:39","15194","18486","2022-04-11 20:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:20:42","2022-04-11 20:30:39","8356","6052","2022-04-11 20:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:20:42","2022-04-11 20:30:39","2941","3953","2022-04-11 20:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 20:30:39","2022-04-11 20:40:39","15258","18570","2022-04-11 20:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:30:39","2022-04-11 20:40:39","8399","6092","2022-04-11 20:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:30:39","2022-04-11 20:40:39","2954","3958","2022-04-11 20:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 20:40:39","2022-04-11 20:50:39","15330","18674","2022-04-11 20:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:40:39","2022-04-11 20:50:39","8460","6137","2022-04-11 20:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:40:39","2022-04-11 20:50:39","2975","3984","2022-04-11 20:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 20:50:39","2022-04-11 21:00:39","15375","18742","2022-04-11 21:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 20:50:39","2022-04-11 21:00:39","8488","6174","2022-04-11 21:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 20:50:39","2022-04-11 21:00:39","2988","3999","2022-04-11 21:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 21:00:39","2022-04-11 21:10:42","15414","18835","2022-04-11 21:10:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:00:39","2022-04-11 21:10:42","8537","6213","2022-04-11 21:10:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:00:39","2022-04-11 21:10:42","3000","4023","2022-04-11 21:10:42"
"2","계동길 69","계동교회 앞","2022-04-11 21:10:42","2022-04-11 21:20:39","15445","18932","2022-04-11 21:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:10:42","2022-04-11 21:20:39","8583","6257","2022-04-11 21:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:10:42","2022-04-11 21:20:39","3017","4034","2022-04-11 21:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 21:20:39","2022-04-11 21:30:39","15485","19023","2022-04-11 21:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:20:39","2022-04-11 21:30:39","8627","6312","2022-04-11 21:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:20:39","2022-04-11 21:30:39","3030","4054","2022-04-11 21:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 21:30:39","2022-04-11 21:40:39","15521","19079","2022-04-11 21:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:30:39","2022-04-11 21:40:39","8656","6348","2022-04-11 21:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:30:39","2022-04-11 21:40:39","3041","4072","2022-04-11 21:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 21:40:39","2022-04-11 21:50:39","15552","19130","2022-04-11 21:50:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:40:39","2022-04-11 21:50:39","8669","6360","2022-04-11 21:50:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:40:39","2022-04-11 21:50:39","3054","4098","2022-04-11 21:50:39"
"2","계동길 69","계동교회 앞","2022-04-11 21:50:39","2022-04-11 22:00:42","15574","19190","2022-04-11 22:00:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 21:50:39","2022-04-11 22:00:42","8704","6395","2022-04-11 22:00:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 21:50:39","2022-04-11 22:00:42","3071","4108","2022-04-11 22:00:42"
"2","계동길 69","계동교회 앞","2022-04-11 22:00:42","2022-04-11 22:10:39","15618","19261","2022-04-11 22:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:00:42","2022-04-11 22:10:39","8793","6420","2022-04-11 22:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:00:42","2022-04-11 22:10:39","3081","4114","2022-04-11 22:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 22:10:39","2022-04-11 22:20:39","15644","19376","2022-04-11 22:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:10:39","2022-04-11 22:20:39","8824","6477","2022-04-11 22:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:10:39","2022-04-11 22:20:39","3093","4120","2022-04-11 22:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 22:20:39","2022-04-11 22:30:39","15682","19475","2022-04-11 22:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:20:39","2022-04-11 22:30:39","8834","6497","2022-04-11 22:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:20:39","2022-04-11 22:30:39","3102","4120","2022-04-11 22:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 22:30:39","2022-04-11 22:40:39","15698","19531","2022-04-11 22:40:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:30:39","2022-04-11 22:40:39","8850","6506","2022-04-11 22:40:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:30:39","2022-04-11 22:40:39","3112","4140","2022-04-11 22:40:39"
"2","계동길 69","계동교회 앞","2022-04-11 22:40:39","2022-04-11 22:50:42","15717","19641","2022-04-11 22:50:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:40:39","2022-04-11 22:50:42","8872","6528","2022-04-11 22:50:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:40:39","2022-04-11 22:50:42","3117","4148","2022-04-11 22:50:42"
"2","계동길 69","계동교회 앞","2022-04-11 22:50:42","2022-04-11 23:00:39","15728","19700","2022-04-11 23:00:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 22:50:42","2022-04-11 23:00:39","8889","6543","2022-04-11 23:00:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 22:50:42","2022-04-11 23:00:39","3118","4169","2022-04-11 23:00:39"
"2","계동길 69","계동교회 앞","2022-04-11 23:00:39","2022-04-11 23:10:39","15756","19775","2022-04-11 23:10:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 23:00:39","2022-04-11 23:10:39","8909","6556","2022-04-11 23:10:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 23:00:39","2022-04-11 23:10:39","3126","4174","2022-04-11 23:10:39"
"2","계동길 69","계동교회 앞","2022-04-11 23:10:39","2022-04-11 23:20:39","15768","19822","2022-04-11 23:20:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 23:10:39","2022-04-11 23:20:39","8926","6566","2022-04-11 23:20:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 23:10:39","2022-04-11 23:20:39","3132","4179","2022-04-11 23:20:39"
"2","계동길 69","계동교회 앞","2022-04-11 23:20:39","2022-04-11 23:30:39","15798","19896","2022-04-11 23:30:39"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 23:20:39","2022-04-11 23:30:39","8931","6572","2022-04-11 23:30:39"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 23:20:39","2022-04-11 23:30:39","3137","4188","2022-04-11 23:30:39"
"2","계동길 69","계동교회 앞","2022-04-11 23:30:40","2022-04-11 23:40:42","15824","19970","2022-04-11 23:40:42"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 23:30:40","2022-04-11 23:40:42","8943","6577","2022-04-11 23:40:42"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 23:30:40","2022-04-11 23:40:42","3143","4190","2022-04-11 23:40:42"
"2","계동길 69","계동교회 앞","2022-04-11 23:40:43","2022-04-11 23:50:40","15839","19996","2022-04-11 23:50:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-11 23:40:43","2022-04-11 23:50:40","8950","6586","2022-04-11 23:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-11 23:40:43","2022-04-11 23:50:40","3145","4199","2022-04-11 23:50:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:00:40","2022-04-12 00:10:40","19","23","2022-04-12 00:10:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:00:40","2022-04-12 00:10:40","9","8","2022-04-12 00:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:00:40","2022-04-12 00:10:40","8","6","2022-04-12 00:10:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:10:40","2022-04-12 00:20:40","28","34","2022-04-12 00:20:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:10:40","2022-04-12 00:20:40","20","10","2022-04-12 00:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:10:40","2022-04-12 00:20:40","10","14","2022-04-12 00:20:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:20:40","2022-04-12 00:30:40","49","63","2022-04-12 00:30:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:20:40","2022-04-12 00:30:40","24","10","2022-04-12 00:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:20:40","2022-04-12 00:30:40","13","16","2022-04-12 00:30:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:30:40","2022-04-12 00:40:40","64","80","2022-04-12 00:40:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:30:40","2022-04-12 00:40:40","27","12","2022-04-12 00:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:30:40","2022-04-12 00:40:40","13","16","2022-04-12 00:40:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:40:40","2022-04-12 00:50:40","88","101","2022-04-12 00:50:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:40:40","2022-04-12 00:50:40","36","13","2022-04-12 00:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:40:40","2022-04-12 00:50:40","17","30","2022-04-12 00:50:40"
"2","계동길 69","계동교회 앞","2022-04-12 00:50:40","2022-04-12 01:00:43","101","115","2022-04-12 01:00:43"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 00:50:40","2022-04-12 01:00:43","37","13","2022-04-12 01:00:43"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 00:50:40","2022-04-12 01:00:43","21","34","2022-04-12 01:00:43"
"2","계동길 69","계동교회 앞","2022-04-12 01:00:43","2022-04-12 01:10:40","107","129","2022-04-12 01:10:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 01:00:43","2022-04-12 01:10:40","51","17","2022-04-12 01:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 01:00:43","2022-04-12 01:10:40","21","38","2022-04-12 01:10:40"
"2","계동길 69","계동교회 앞","2022-04-12 01:10:40","2022-04-12 01:20:40","128","172","2022-04-12 01:20:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 01:10:40","2022-04-12 01:20:40","60","18","2022-04-12 01:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 01:10:40","2022-04-12 01:20:40","22","43","2022-04-12 01:20:40"
"2","계동길 69","계동교회 앞","2022-04-12 01:20:40","2022-04-12 01:30:40","138","181","2022-04-12 01:30:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 01:20:40","2022-04-12 01:30:40","66","23","2022-04-12 01:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 01:20:40","2022-04-12 01:30:40","24","49","2022-04-12 01:30:40"
"2","계동길 69","계동교회 앞","2022-04-12 01:30:40","2022-04-12 01:40:40","163","209","2022-04-12 01:40:40"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 01:30:40","2022-04-12 01:40:40","67","24","2022-04-12 01:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 01:30:40","2022-04-12 01:40:40","24","49","2022-04-12 01:40:40"
"2","계동길 69","계동교회 앞","2022-04-12 01:40:40","2022-04-12 01:50:43","180","248","2022-04-12 01:50:43"
"1","율곡로3길 50","덕성여고 앞","2022-04-12 01:40:40","2022-04-12 01:50:43","72","26","2022-04-12 01:50:43"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-04-12 01:40:40","2022-04-12 01:50:43","24","49","2022-04-12 01:50:43"
