"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"2","계동길 69","계동교회 앞","2022-08-09 11:00:39","2022-08-09 11:10:39","1906","2029","2022-08-09 11:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 11:10:39","2022-08-09 11:20:39","1934","2090","2022-08-09 11:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 11:20:39","2022-08-09 11:30:39","1952","2143","2022-08-09 11:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 11:30:39","2022-08-09 11:40:39","1961","2200","2022-08-09 11:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 11:40:39","2022-08-09 11:50:39","1986","2254","2022-08-09 11:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 11:50:39","2022-08-09 12:00:39","1994","2289","2022-08-09 12:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:00:39","2022-08-09 12:10:39","2021","2337","2022-08-09 12:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:10:39","2022-08-09 12:20:39","2071","2396","2022-08-09 12:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:20:39","2022-08-09 12:30:39","2105","2450","2022-08-09 12:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:30:39","2022-08-09 12:40:39","2135","2504","2022-08-09 12:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:40:39","2022-08-09 12:50:39","2170","2566","2022-08-09 12:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 12:50:39","2022-08-09 13:00:39","2182","2636","2022-08-09 13:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:00:39","2022-08-09 13:10:39","2195","2704","2022-08-09 13:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:10:39","2022-08-09 13:20:39","2216","2758","2022-08-09 13:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:20:39","2022-08-09 13:30:39","2249","2833","2022-08-09 13:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:30:39","2022-08-09 13:40:39","2267","2907","2022-08-09 13:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:40:39","2022-08-09 13:50:39","2274","2987","2022-08-09 13:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 13:50:39","2022-08-09 14:00:39","2316","3006","2022-08-09 14:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:00:39","2022-08-09 14:10:39","2330","3037","2022-08-09 14:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:10:39","2022-08-09 14:20:39","2349","3075","2022-08-09 14:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:20:39","2022-08-09 14:30:39","2374","3120","2022-08-09 14:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:30:39","2022-08-09 14:40:39","2403","3158","2022-08-09 14:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:40:39","2022-08-09 14:50:39","2422","3185","2022-08-09 14:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 14:50:39","2022-08-09 15:00:39","2439","3227","2022-08-09 15:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:00:39","2022-08-09 15:10:39","2473","3285","2022-08-09 15:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:10:39","2022-08-09 15:20:39","2487","3330","2022-08-09 15:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:20:39","2022-08-09 15:30:39","2510","3382","2022-08-09 15:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:30:39","2022-08-09 15:40:39","2542","3437","2022-08-09 15:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:40:39","2022-08-09 15:50:39","2567","3489","2022-08-09 15:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 15:50:39","2022-08-09 16:00:39","2595","3521","2022-08-09 16:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:00:39","2022-08-09 16:10:39","2612","3543","2022-08-09 16:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:10:39","2022-08-09 16:20:39","2631","3589","2022-08-09 16:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:20:39","2022-08-09 16:30:39","2650","3629","2022-08-09 16:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:30:39","2022-08-09 16:40:39","2670","3673","2022-08-09 16:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:40:39","2022-08-09 16:50:39","2691","3732","2022-08-09 16:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 16:50:39","2022-08-09 17:00:39","2710","3761","2022-08-09 17:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:00:39","2022-08-09 17:10:39","2740","3798","2022-08-09 17:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:10:39","2022-08-09 17:20:39","2754","3862","2022-08-09 17:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:20:39","2022-08-09 17:30:39","2785","3935","2022-08-09 17:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:30:39","2022-08-09 17:40:39","3142","4284","2022-08-09 17:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:40:39","2022-08-09 17:50:39","3563","4688","2022-08-09 17:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 17:50:39","2022-08-09 18:00:39","3775","4937","2022-08-09 18:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:00:39","2022-08-09 18:10:39","3839","5008","2022-08-09 18:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:10:39","2022-08-09 18:20:39","3868","5047","2022-08-09 18:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:20:39","2022-08-09 18:30:39","3885","5092","2022-08-09 18:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:30:39","2022-08-09 18:40:39","3906","5113","2022-08-09 18:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:40:39","2022-08-09 18:50:39","3930","5127","2022-08-09 18:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 18:50:39","2022-08-09 19:00:39","3947","5144","2022-08-09 19:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:00:39","2022-08-09 19:10:39","3973","5174","2022-08-09 19:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:10:39","2022-08-09 19:20:39","4002","5219","2022-08-09 19:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:20:39","2022-08-09 19:30:39","4045","5273","2022-08-09 19:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:30:39","2022-08-09 19:40:39","4062","5312","2022-08-09 19:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:40:39","2022-08-09 19:50:39","4096","5340","2022-08-09 19:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 19:50:39","2022-08-09 20:00:39","4125","5366","2022-08-09 20:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:00:39","2022-08-09 20:10:39","4146","5395","2022-08-09 20:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:10:39","2022-08-09 20:20:39","4177","5445","2022-08-09 20:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:20:39","2022-08-09 20:30:39","4191","5465","2022-08-09 20:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:30:39","2022-08-09 20:40:39","4217","5499","2022-08-09 20:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:40:39","2022-08-09 20:50:39","4239","5549","2022-08-09 20:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 20:50:39","2022-08-09 21:00:39","4269","5571","2022-08-09 21:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:00:39","2022-08-09 21:10:39","4305","5611","2022-08-09 21:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:10:39","2022-08-09 21:20:39","4322","5632","2022-08-09 21:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:20:39","2022-08-09 21:30:39","4348","5650","2022-08-09 21:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:30:39","2022-08-09 21:40:39","4365","5684","2022-08-09 21:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:40:39","2022-08-09 21:50:39","4400","5705","2022-08-09 21:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 21:50:39","2022-08-09 22:00:39","4421","5729","2022-08-09 22:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:00:39","2022-08-09 22:10:39","4454","5751","2022-08-09 22:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:10:39","2022-08-09 22:20:39","4491","5774","2022-08-09 22:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:20:39","2022-08-09 22:30:39","4507","5782","2022-08-09 22:30:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:30:39","2022-08-09 22:40:39","4541","5823","2022-08-09 22:40:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:40:39","2022-08-09 22:50:39","4624","5916","2022-08-09 22:50:39"
"2","계동길 69","계동교회 앞","2022-08-09 22:50:39","2022-08-09 23:00:39","4655","5947","2022-08-09 23:00:39"
"2","계동길 69","계동교회 앞","2022-08-09 23:00:39","2022-08-09 23:10:39","4720","6020","2022-08-09 23:10:39"
"2","계동길 69","계동교회 앞","2022-08-09 23:10:39","2022-08-09 23:20:39","4789","6063","2022-08-09 23:20:39"
"2","계동길 69","계동교회 앞","2022-08-09 23:20:40","2022-08-09 23:30:40","4819","6088","2022-08-09 23:30:40"
"2","계동길 69","계동교회 앞","2022-08-09 23:30:40","2022-08-09 23:40:40","4854","6131","2022-08-09 23:40:40"
"2","계동길 69","계동교회 앞","2022-08-09 23:40:40","2022-08-09 23:50:40","4877","6147","2022-08-09 23:50:40"
"2","계동길 69","계동교회 앞","2022-08-10 00:00:38","2022-08-10 00:10:39","7","11","2022-08-10 00:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 00:10:39","2022-08-10 00:20:38","28","41","2022-08-10 00:20:38"
"2","계동길 69","계동교회 앞","2022-08-10 00:20:38","2022-08-10 00:30:38","47","55","2022-08-10 00:30:38"
"2","계동길 69","계동교회 앞","2022-08-10 00:30:38","2022-08-10 00:40:38","55","61","2022-08-10 00:40:38"
"2","계동길 69","계동교회 앞","2022-08-10 00:40:38","2022-08-10 00:50:38","63","70","2022-08-10 00:50:38"
"2","계동길 69","계동교회 앞","2022-08-10 00:50:38","2022-08-10 01:00:38","77","73","2022-08-10 01:00:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:00:38","2022-08-10 01:10:38","87","79","2022-08-10 01:10:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:10:38","2022-08-10 01:20:38","94","88","2022-08-10 01:20:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:20:38","2022-08-10 01:30:38","101","97","2022-08-10 01:30:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:30:38","2022-08-10 01:40:38","109","103","2022-08-10 01:40:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:40:38","2022-08-10 01:50:38","117","108","2022-08-10 01:50:38"
"2","계동길 69","계동교회 앞","2022-08-10 01:50:38","2022-08-10 02:00:38","124","112","2022-08-10 02:00:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:00:38","2022-08-10 02:10:38","124","113","2022-08-10 02:10:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:10:38","2022-08-10 02:20:38","125","114","2022-08-10 02:20:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:20:38","2022-08-10 02:30:38","128","122","2022-08-10 02:30:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:30:38","2022-08-10 02:40:38","128","122","2022-08-10 02:40:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:40:38","2022-08-10 02:50:38","131","122","2022-08-10 02:50:38"
"2","계동길 69","계동교회 앞","2022-08-10 02:50:38","2022-08-10 03:00:38","131","127","2022-08-10 03:00:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:00:38","2022-08-10 03:10:38","131","132","2022-08-10 03:10:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:10:38","2022-08-10 03:20:38","131","135","2022-08-10 03:20:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:20:38","2022-08-10 03:30:38","131","136","2022-08-10 03:30:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:30:38","2022-08-10 03:40:38","132","137","2022-08-10 03:40:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:40:38","2022-08-10 03:50:38","139","149","2022-08-10 03:50:38"
"2","계동길 69","계동교회 앞","2022-08-10 03:50:38","2022-08-10 04:00:38","140","159","2022-08-10 04:00:38"
"2","계동길 69","계동교회 앞","2022-08-10 04:00:38","2022-08-10 04:10:38","141","169","2022-08-10 04:10:38"
"2","계동길 69","계동교회 앞","2022-08-10 04:10:38","2022-08-10 04:20:38","146","173","2022-08-10 04:20:38"
"2","계동길 69","계동교회 앞","2022-08-10 04:20:38","2022-08-10 04:30:38","146","176","2022-08-10 04:30:38"
"2","계동길 69","계동교회 앞","2022-08-10 04:30:38","2022-08-10 04:40:38","146","179","2022-08-10 04:40:38"
"2","계동길 69","계동교회 앞","2022-08-10 04:40:39","2022-08-10 04:50:39","146","195","2022-08-10 04:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 04:50:39","2022-08-10 05:00:39","148","197","2022-08-10 05:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:00:39","2022-08-10 05:10:39","148","199","2022-08-10 05:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:10:39","2022-08-10 05:20:39","150","207","2022-08-10 05:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:20:39","2022-08-10 05:30:39","150","214","2022-08-10 05:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:30:39","2022-08-10 05:40:39","150","220","2022-08-10 05:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:40:39","2022-08-10 05:50:39","152","222","2022-08-10 05:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 05:50:39","2022-08-10 06:00:39","152","223","2022-08-10 06:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:00:39","2022-08-10 06:10:39","156","227","2022-08-10 06:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:10:39","2022-08-10 06:20:39","169","236","2022-08-10 06:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:20:39","2022-08-10 06:30:39","205","273","2022-08-10 06:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:30:39","2022-08-10 06:40:39","544","580","2022-08-10 06:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:40:39","2022-08-10 06:50:39","1001","998","2022-08-10 06:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 06:50:39","2022-08-10 07:00:39","1341","1331","2022-08-10 07:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:00:39","2022-08-10 07:10:39","1774","1834","2022-08-10 07:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:10:39","2022-08-10 07:20:39","2271","2329","2022-08-10 07:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:20:39","2022-08-10 07:30:39","2706","2825","2022-08-10 07:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:30:39","2022-08-10 07:40:39","3090","3293","2022-08-10 07:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:40:39","2022-08-10 07:50:39","3431","3583","2022-08-10 07:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 07:50:39","2022-08-10 08:00:39","3795","4025","2022-08-10 08:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:00:39","2022-08-10 08:10:39","4226","4447","2022-08-10 08:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:10:39","2022-08-10 08:20:39","4551","4823","2022-08-10 08:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:20:39","2022-08-10 08:30:39","4935","5201","2022-08-10 08:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:30:39","2022-08-10 08:40:39","5461","5584","2022-08-10 08:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:40:39","2022-08-10 08:50:39","5722","5924","2022-08-10 08:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 08:50:39","2022-08-10 09:00:39","6163","6284","2022-08-10 09:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:00:39","2022-08-10 09:10:39","6468","6512","2022-08-10 09:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:10:39","2022-08-10 09:20:39","6752","6846","2022-08-10 09:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:20:39","2022-08-10 09:30:39","7024","7253","2022-08-10 09:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:30:39","2022-08-10 09:40:39","7307","7646","2022-08-10 09:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:40:39","2022-08-10 09:50:39","7472","7922","2022-08-10 09:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 09:50:39","2022-08-10 10:00:39","7763","8350","2022-08-10 10:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:00:39","2022-08-10 10:10:39","8011","8793","2022-08-10 10:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:10:39","2022-08-10 10:20:39","8222","9099","2022-08-10 10:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:20:39","2022-08-10 10:30:39","8465","9413","2022-08-10 10:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:30:39","2022-08-10 10:40:39","8650","9737","2022-08-10 10:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:40:39","2022-08-10 10:50:39","8832","10075","2022-08-10 10:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 10:50:39","2022-08-10 11:00:39","9096","10396","2022-08-10 11:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:00:39","2022-08-10 11:10:39","9251","10667","2022-08-10 11:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:10:39","2022-08-10 11:20:39","9388","10921","2022-08-10 11:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:20:39","2022-08-10 11:30:39","9521","11142","2022-08-10 11:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:30:39","2022-08-10 11:40:39","9678","11394","2022-08-10 11:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:40:39","2022-08-10 11:50:39","9852","11673","2022-08-10 11:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 11:50:39","2022-08-10 12:00:39","10055","11928","2022-08-10 12:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:00:39","2022-08-10 12:10:39","10284","12249","2022-08-10 12:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:10:39","2022-08-10 12:20:39","10553","12557","2022-08-10 12:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:20:39","2022-08-10 12:30:39","10737","12840","2022-08-10 12:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:30:39","2022-08-10 12:40:39","10943","13113","2022-08-10 12:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:40:39","2022-08-10 12:50:39","11150","13384","2022-08-10 12:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 12:50:39","2022-08-10 13:00:39","11314","13707","2022-08-10 13:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:00:39","2022-08-10 13:10:39","11480","13915","2022-08-10 13:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:10:39","2022-08-10 13:20:39","11624","14148","2022-08-10 13:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:20:39","2022-08-10 13:30:39","11858","14349","2022-08-10 13:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:30:39","2022-08-10 13:40:39","11999","14528","2022-08-10 13:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:40:39","2022-08-10 13:50:39","12159","14721","2022-08-10 13:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 13:50:39","2022-08-10 14:00:39","12326","14941","2022-08-10 14:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:00:39","2022-08-10 14:10:39","12491","15142","2022-08-10 14:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:10:39","2022-08-10 14:20:39","12631","15407","2022-08-10 14:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:20:39","2022-08-10 14:30:39","12798","15654","2022-08-10 14:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:30:39","2022-08-10 14:40:39","12957","15927","2022-08-10 14:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:40:39","2022-08-10 14:50:39","13059","16144","2022-08-10 14:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 14:50:39","2022-08-10 15:00:39","13177","16328","2022-08-10 15:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:00:39","2022-08-10 15:10:39","13334","16577","2022-08-10 15:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:10:39","2022-08-10 15:20:39","13491","16810","2022-08-10 15:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:20:39","2022-08-10 15:30:39","13676","17102","2022-08-10 15:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:30:39","2022-08-10 15:40:39","13828","17342","2022-08-10 15:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:40:39","2022-08-10 15:50:39","13992","17567","2022-08-10 15:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 15:50:39","2022-08-10 16:00:39","14185","17775","2022-08-10 16:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:00:39","2022-08-10 16:10:39","14344","18022","2022-08-10 16:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:10:39","2022-08-10 16:20:39","14491","18207","2022-08-10 16:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:20:39","2022-08-10 16:30:39","14646","18389","2022-08-10 16:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:30:39","2022-08-10 16:40:39","14767","18579","2022-08-10 16:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:40:39","2022-08-10 16:50:39","14923","18799","2022-08-10 16:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 16:50:39","2022-08-10 17:00:39","15069","19041","2022-08-10 17:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:00:39","2022-08-10 17:10:39","15253","19277","2022-08-10 17:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:10:39","2022-08-10 17:20:39","15443","19502","2022-08-10 17:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:20:39","2022-08-10 17:30:39","15601","19744","2022-08-10 17:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:30:39","2022-08-10 17:40:39","15775","19963","2022-08-10 17:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:40:39","2022-08-10 17:50:39","15907","20177","2022-08-10 17:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 17:50:39","2022-08-10 18:00:39","16119","20423","2022-08-10 18:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:00:39","2022-08-10 18:10:39","16276","20629","2022-08-10 18:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:10:39","2022-08-10 18:20:39","16402","20828","2022-08-10 18:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:20:39","2022-08-10 18:30:39","16553","21009","2022-08-10 18:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:30:39","2022-08-10 18:40:39","16712","21237","2022-08-10 18:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:40:40","2022-08-10 18:50:39","16842","21396","2022-08-10 18:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 18:50:39","2022-08-10 19:00:39","16995","21678","2022-08-10 19:00:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:00:39","2022-08-10 19:10:39","17192","21946","2022-08-10 19:10:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:10:39","2022-08-10 19:20:39","17313","22094","2022-08-10 19:20:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:20:39","2022-08-10 19:30:39","17435","22269","2022-08-10 19:30:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:30:39","2022-08-10 19:40:39","17478","22395","2022-08-10 19:40:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:40:39","2022-08-10 19:50:39","17523","22503","2022-08-10 19:50:39"
"2","계동길 69","계동교회 앞","2022-08-10 19:50:40","2022-08-10 20:00:40","17568","22573","2022-08-10 20:00:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:00:40","2022-08-10 20:10:40","17604","22676","2022-08-10 20:10:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:10:40","2022-08-10 20:20:40","17642","22755","2022-08-10 20:20:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:20:40","2022-08-10 20:30:40","17686","22795","2022-08-10 20:30:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:30:40","2022-08-10 20:40:40","17734","22872","2022-08-10 20:40:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:40:40","2022-08-10 20:50:40","17763","22970","2022-08-10 20:50:40"
"2","계동길 69","계동교회 앞","2022-08-10 20:50:40","2022-08-10 21:00:40","17803","23046","2022-08-10 21:00:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:00:40","2022-08-10 21:10:40","17838","23095","2022-08-10 21:10:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:10:40","2022-08-10 21:20:40","17868","23163","2022-08-10 21:20:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:20:40","2022-08-10 21:30:40","17905","23241","2022-08-10 21:30:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:30:40","2022-08-10 21:40:40","17918","23286","2022-08-10 21:40:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:40:40","2022-08-10 21:50:40","17996","23375","2022-08-10 21:50:40"
"2","계동길 69","계동교회 앞","2022-08-10 21:50:40","2022-08-10 22:00:40","18075","23461","2022-08-10 22:00:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:00:40","2022-08-10 22:10:40","18273","23653","2022-08-10 22:10:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:10:40","2022-08-10 22:20:40","18486","23824","2022-08-10 22:20:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:20:40","2022-08-10 22:30:40","18686","23984","2022-08-10 22:30:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:30:40","2022-08-10 22:40:40","18875","24091","2022-08-10 22:40:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:40:40","2022-08-10 22:50:40","19106","24240","2022-08-10 22:50:40"
"2","계동길 69","계동교회 앞","2022-08-10 22:50:40","2022-08-10 23:00:40","19216","24322","2022-08-10 23:00:40"
"2","계동길 69","계동교회 앞","2022-08-10 23:00:40","2022-08-10 23:10:40","19412","24449","2022-08-10 23:10:40"
"2","계동길 69","계동교회 앞","2022-08-10 23:10:40","2022-08-10 23:20:40","19566","24610","2022-08-10 23:20:40"
"2","계동길 69","계동교회 앞","2022-08-10 23:20:40","2022-08-10 23:30:40","19601","24672","2022-08-10 23:30:40"
"2","계동길 69","계동교회 앞","2022-08-10 23:30:40","2022-08-10 23:40:40","19690","24776","2022-08-10 23:40:40"
"2","계동길 69","계동교회 앞","2022-08-10 23:40:40","2022-08-10 23:50:40","19771","24852","2022-08-10 23:50:40"
"2","계동길 69","계동교회 앞","2022-08-11 00:00:40","2022-08-11 00:10:40","69","23","2022-08-11 00:10:40"
"2","계동길 69","계동교회 앞","2022-08-11 00:10:40","2022-08-11 00:20:40","176","117","2022-08-11 00:20:40"
