"카메라 번호","주소","상세 설명","측정 시작 시간","측정 종료 시간","카메라 통과 인원 (IN)","카메라 통과 인원 (OUT)","데이터입력시간"
"2","계동길 69","계동교회 앞","2022-11-04 12:50:40","2022-11-04 13:00:40","9400","9319","2022-11-04 13:00:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:00:40","2022-11-04 13:10:40","9671","9669","2022-11-04 13:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:00:40","2022-11-04 13:10:40","1360","1810","2022-11-04 13:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:10:40","2022-11-04 13:20:40","1414","1899","2022-11-04 13:20:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:10:40","2022-11-04 13:20:40","10000","9994","2022-11-04 13:20:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:20:40","2022-11-04 13:30:40","10272","10250","2022-11-04 13:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:20:40","2022-11-04 13:30:40","1487","2018","2022-11-04 13:30:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:30:40","2022-11-04 13:40:40","10618","10519","2022-11-04 13:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:30:40","2022-11-04 13:40:40","1555","2105","2022-11-04 13:40:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:40:40","2022-11-04 13:50:40","10906","10778","2022-11-04 13:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:40:40","2022-11-04 13:50:40","1615","2172","2022-11-04 13:50:40"
"2","계동길 69","계동교회 앞","2022-11-04 13:50:40","2022-11-04 14:00:40","11192","11036","2022-11-04 14:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 13:50:40","2022-11-04 14:00:40","1652","2247","2022-11-04 14:00:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:00:40","2022-11-04 14:10:40","11443","11289","2022-11-04 14:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:00:40","2022-11-04 14:10:40","1705","2320","2022-11-04 14:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:10:40","2022-11-04 14:20:40","1779","2429","2022-11-04 14:20:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:10:40","2022-11-04 14:20:40","11589","11487","2022-11-04 14:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:20:40","2022-11-04 14:30:40","1863","2520","2022-11-04 14:30:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:20:40","2022-11-04 14:30:40","11769","11696","2022-11-04 14:30:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:30:40","2022-11-04 14:40:40","11942","11901","2022-11-04 14:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:30:40","2022-11-04 14:40:40","1948","2587","2022-11-04 14:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:40:40","2022-11-04 14:50:40","2011","2650","2022-11-04 14:50:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:40:40","2022-11-04 14:50:40","12087","12091","2022-11-04 14:50:40"
"2","계동길 69","계동교회 앞","2022-11-04 14:50:40","2022-11-04 15:00:40","12270","12266","2022-11-04 15:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 14:50:40","2022-11-04 15:00:40","2077","2732","2022-11-04 15:00:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:00:40","2022-11-04 15:10:40","12404","12404","2022-11-04 15:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:00:40","2022-11-04 15:10:40","2159","2808","2022-11-04 15:10:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:10:40","2022-11-04 15:20:40","12527","12551","2022-11-04 15:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:10:40","2022-11-04 15:20:40","2249","2855","2022-11-04 15:20:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:20:40","2022-11-04 15:30:40","12585","12646","2022-11-04 15:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:20:40","2022-11-04 15:30:40","2297","2958","2022-11-04 15:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:30:40","2022-11-04 15:40:40","2376","3054","2022-11-04 15:40:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:30:40","2022-11-04 15:40:40","12639","12715","2022-11-04 15:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:40:40","2022-11-04 15:50:40","2460","3118","2022-11-04 15:50:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:40:40","2022-11-04 15:50:40","12667","12773","2022-11-04 15:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 15:50:40","2022-11-04 16:00:40","2540","3183","2022-11-04 16:00:40"
"2","계동길 69","계동교회 앞","2022-11-04 15:50:40","2022-11-04 16:00:40","12844","13007","2022-11-04 16:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:00:40","2022-11-04 16:10:40","2606","3262","2022-11-04 16:10:40"
"2","계동길 69","계동교회 앞","2022-11-04 16:00:40","2022-11-04 16:10:40","13017","13226","2022-11-04 16:10:40"
"2","계동길 69","계동교회 앞","2022-11-04 16:10:40","2022-11-04 16:20:40","13193","13662","2022-11-04 16:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:10:40","2022-11-04 16:20:40","2695","3389","2022-11-04 16:20:40"
"2","계동길 69","계동교회 앞","2022-11-04 16:20:40","2022-11-04 16:30:40","13392","14050","2022-11-04 16:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:20:40","2022-11-04 16:30:40","2762","3459","2022-11-04 16:30:40"
"2","계동길 69","계동교회 앞","2022-11-04 16:30:40","2022-11-04 16:40:40","13583","14310","2022-11-04 16:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:30:40","2022-11-04 16:40:41","2834","3558","2022-11-04 16:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 16:40:41","2022-11-04 16:50:40","13765","14537","2022-11-04 16:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:40:41","2022-11-04 16:50:41","2910","3660","2022-11-04 16:50:41"
"2","계동길 69","계동교회 앞","2022-11-04 16:50:41","2022-11-04 17:00:41","13939","14745","2022-11-04 17:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 16:50:41","2022-11-04 17:00:41","2993","3753","2022-11-04 17:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:00:41","2022-11-04 17:10:41","14270","15006","2022-11-04 17:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:00:41","2022-11-04 17:10:41","3060","3855","2022-11-04 17:10:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:10:41","2022-11-04 17:20:41","14543","15304","2022-11-04 17:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:10:41","2022-11-04 17:20:41","3153","3980","2022-11-04 17:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:20:41","2022-11-04 17:30:41","14818","15590","2022-11-04 17:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:20:41","2022-11-04 17:30:41","3281","4069","2022-11-04 17:30:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:30:41","2022-11-04 17:40:41","15152","15847","2022-11-04 17:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:30:41","2022-11-04 17:40:41","3341","4156","2022-11-04 17:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:40:41","2022-11-04 17:50:41","3417","4247","2022-11-04 17:50:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:40:41","2022-11-04 17:50:41","15320","16104","2022-11-04 17:50:41"
"2","계동길 69","계동교회 앞","2022-11-04 17:50:41","2022-11-04 18:00:41","15429","16258","2022-11-04 18:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 17:50:41","2022-11-04 18:00:41","3469","4307","2022-11-04 18:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:00:41","2022-11-04 18:10:41","15541","16404","2022-11-04 18:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:00:41","2022-11-04 18:10:41","3526","4382","2022-11-04 18:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:10:41","2022-11-04 18:20:41","3607","4451","2022-11-04 18:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:10:41","2022-11-04 18:20:41","15654","16607","2022-11-04 18:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:20:41","2022-11-04 18:30:41","15746","16766","2022-11-04 18:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:20:41","2022-11-04 18:30:41","3699","4541","2022-11-04 18:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:30:41","2022-11-04 18:40:41","3770","4616","2022-11-04 18:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:30:41","2022-11-04 18:40:41","15803","16903","2022-11-04 18:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:40:41","2022-11-04 18:50:41","15880","17051","2022-11-04 18:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:40:41","2022-11-04 18:50:41","3848","4661","2022-11-04 18:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 18:50:41","2022-11-04 19:00:41","3896","4715","2022-11-04 19:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 18:50:41","2022-11-04 19:00:41","15990","17160","2022-11-04 19:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:00:41","2022-11-04 19:10:41","16097","17270","2022-11-04 19:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:00:41","2022-11-04 19:10:41","3947","4770","2022-11-04 19:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:10:41","2022-11-04 19:20:41","4025","4854","2022-11-04 19:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:10:41","2022-11-04 19:20:41","16197","17419","2022-11-04 19:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:20:41","2022-11-04 19:30:41","16264","17527","2022-11-04 19:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:20:41","2022-11-04 19:30:41","4083","4912","2022-11-04 19:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:30:41","2022-11-04 19:40:41","4133","4966","2022-11-04 19:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:30:41","2022-11-04 19:40:41","16325","17615","2022-11-04 19:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:40:41","2022-11-04 19:50:41","4196","5013","2022-11-04 19:50:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:40:41","2022-11-04 19:50:41","16371","17689","2022-11-04 19:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 19:50:41","2022-11-04 20:00:41","4258","5061","2022-11-04 20:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 19:50:41","2022-11-04 20:00:41","16408","17785","2022-11-04 20:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:00:41","2022-11-04 20:10:41","16443","17878","2022-11-04 20:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:00:41","2022-11-04 20:10:41","4323","5111","2022-11-04 20:10:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:10:41","2022-11-04 20:20:41","16475","17942","2022-11-04 20:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:10:41","2022-11-04 20:20:41","4379","5156","2022-11-04 20:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:20:41","2022-11-04 20:30:41","16513","18005","2022-11-04 20:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:20:41","2022-11-04 20:30:41","4412","5184","2022-11-04 20:30:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:30:41","2022-11-04 20:40:41","16550","18064","2022-11-04 20:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:30:41","2022-11-04 20:40:41","4476","5225","2022-11-04 20:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:40:41","2022-11-04 20:50:41","16580","18113","2022-11-04 20:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:40:41","2022-11-04 20:50:41","4522","5239","2022-11-04 20:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 20:50:41","2022-11-04 21:00:41","4528","5249","2022-11-04 21:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 20:50:41","2022-11-04 21:00:41","16599","18173","2022-11-04 21:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:00:41","2022-11-04 21:10:41","4563","5297","2022-11-04 21:10:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:00:41","2022-11-04 21:10:41","16643","18217","2022-11-04 21:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:10:41","2022-11-04 21:20:41","4583","5311","2022-11-04 21:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:10:41","2022-11-04 21:20:41","16677","18288","2022-11-04 21:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:20:41","2022-11-04 21:30:41","4597","5330","2022-11-04 21:30:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:20:41","2022-11-04 21:30:41","16713","18339","2022-11-04 21:30:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:30:41","2022-11-04 21:40:41","16742","18393","2022-11-04 21:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:30:41","2022-11-04 21:40:41","4614","5334","2022-11-04 21:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:40:41","2022-11-04 21:50:41","16769","18426","2022-11-04 21:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:40:41","2022-11-04 21:50:41","4625","5357","2022-11-04 21:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 21:50:41","2022-11-04 22:00:41","4647","5390","2022-11-04 22:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 21:50:41","2022-11-04 22:00:41","16801","18462","2022-11-04 22:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:00:41","2022-11-04 22:10:41","16833","18521","2022-11-04 22:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:00:41","2022-11-04 22:10:41","4669","5409","2022-11-04 22:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:10:41","2022-11-04 22:20:41","4685","5412","2022-11-04 22:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:10:41","2022-11-04 22:20:41","16865","18600","2022-11-04 22:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:20:41","2022-11-04 22:30:41","16896","18642","2022-11-04 22:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:20:41","2022-11-04 22:30:41","4703","5424","2022-11-04 22:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:30:41","2022-11-04 22:40:41","4719","5436","2022-11-04 22:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:30:41","2022-11-04 22:40:41","16935","18693","2022-11-04 22:40:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:40:41","2022-11-04 22:50:41","4719","5446","2022-11-04 22:50:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:40:41","2022-11-04 22:50:41","16956","18749","2022-11-04 22:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 22:50:41","2022-11-04 23:00:41","4725","5453","2022-11-04 23:00:41"
"2","계동길 69","계동교회 앞","2022-11-04 22:50:41","2022-11-04 23:00:41","16966","18784","2022-11-04 23:00:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 23:00:41","2022-11-04 23:10:41","4733","5455","2022-11-04 23:10:41"
"2","계동길 69","계동교회 앞","2022-11-04 23:00:41","2022-11-04 23:10:41","16996","18815","2022-11-04 23:10:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 23:10:41","2022-11-04 23:20:41","4742","5471","2022-11-04 23:20:41"
"2","계동길 69","계동교회 앞","2022-11-04 23:10:41","2022-11-04 23:20:41","17011","18837","2022-11-04 23:20:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 23:20:41","2022-11-04 23:30:41","4742","5477","2022-11-04 23:30:41"
"2","계동길 69","계동교회 앞","2022-11-04 23:20:41","2022-11-04 23:30:41","17025","18870","2022-11-04 23:30:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 23:30:41","2022-11-04 23:40:41","4750","5483","2022-11-04 23:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 23:30:41","2022-11-04 23:40:41","17043","18898","2022-11-04 23:40:41"
"2","계동길 69","계동교회 앞","2022-11-04 23:40:41","2022-11-04 23:50:41","17054","18926","2022-11-04 23:50:41"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-04 23:40:41","2022-11-04 23:50:41","4750","5485","2022-11-04 23:50:41"
"2","계동길 69","계동교회 앞","2022-11-05 00:00:39","2022-11-05 00:10:40","13","34","2022-11-05 00:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:00:39","2022-11-05 00:10:40","4","0","2022-11-05 00:10:40"
"2","계동길 69","계동교회 앞","2022-11-05 00:10:40","2022-11-05 00:20:40","26","55","2022-11-05 00:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:10:40","2022-11-05 00:20:40","4","6","2022-11-05 00:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 00:20:40","2022-11-05 00:30:40","55","109","2022-11-05 00:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:20:40","2022-11-05 00:30:40","7","6","2022-11-05 00:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 00:30:40","2022-11-05 00:40:40","69","133","2022-11-05 00:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:30:40","2022-11-05 00:40:40","7","8","2022-11-05 00:40:40"
"2","계동길 69","계동교회 앞","2022-11-05 00:40:40","2022-11-05 00:50:40","78","158","2022-11-05 00:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:40:40","2022-11-05 00:50:40","7","8","2022-11-05 00:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 00:50:40","2022-11-05 01:00:40","82","176","2022-11-05 01:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 00:50:40","2022-11-05 01:00:40","7","14","2022-11-05 01:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:00:40","2022-11-05 01:10:40","88","194","2022-11-05 01:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:00:40","2022-11-05 01:10:40","7","17","2022-11-05 01:10:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:10:40","2022-11-05 01:20:40","99","212","2022-11-05 01:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:10:40","2022-11-05 01:20:40","7","20","2022-11-05 01:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:20:40","2022-11-05 01:30:40","7","20","2022-11-05 01:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:20:40","2022-11-05 01:30:40","102","230","2022-11-05 01:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:30:40","2022-11-05 01:40:40","7","20","2022-11-05 01:40:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:30:40","2022-11-05 01:40:40","118","255","2022-11-05 01:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:40:40","2022-11-05 01:50:40","10","20","2022-11-05 01:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:40:40","2022-11-05 01:50:40","134","291","2022-11-05 01:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 01:50:40","2022-11-05 02:00:40","143","312","2022-11-05 02:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 01:50:40","2022-11-05 02:00:40","16","26","2022-11-05 02:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:00:40","2022-11-05 02:10:40","18","26","2022-11-05 02:10:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:00:40","2022-11-05 02:10:40","154","350","2022-11-05 02:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:10:40","2022-11-05 02:20:40","18","26","2022-11-05 02:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:10:40","2022-11-05 02:20:40","166","394","2022-11-05 02:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:20:40","2022-11-05 02:30:40","18","26","2022-11-05 02:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:20:40","2022-11-05 02:30:40","181","426","2022-11-05 02:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:30:40","2022-11-05 02:40:40","188","459","2022-11-05 02:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:30:40","2022-11-05 02:40:40","18","28","2022-11-05 02:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:40:40","2022-11-05 02:50:40","18","28","2022-11-05 02:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:40:40","2022-11-05 02:50:40","197","472","2022-11-05 02:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 02:50:40","2022-11-05 03:00:40","24","28","2022-11-05 03:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 02:50:40","2022-11-05 03:00:40","200","485","2022-11-05 03:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:00:40","2022-11-05 03:10:40","208","504","2022-11-05 03:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:00:40","2022-11-05 03:10:40","28","37","2022-11-05 03:10:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:10:40","2022-11-05 03:20:40","215","533","2022-11-05 03:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:10:40","2022-11-05 03:20:40","28","38","2022-11-05 03:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:20:40","2022-11-05 03:30:40","218","550","2022-11-05 03:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:20:40","2022-11-05 03:30:40","29","43","2022-11-05 03:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:30:40","2022-11-05 03:40:40","224","568","2022-11-05 03:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:30:40","2022-11-05 03:40:40","29","43","2022-11-05 03:40:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:40:40","2022-11-05 03:50:40","246","600","2022-11-05 03:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:40:40","2022-11-05 03:50:40","29","43","2022-11-05 03:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 03:50:40","2022-11-05 04:00:40","276","638","2022-11-05 04:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 03:50:40","2022-11-05 04:00:40","34","44","2022-11-05 04:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:00:40","2022-11-05 04:10:40","291","654","2022-11-05 04:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:00:40","2022-11-05 04:10:40","35","48","2022-11-05 04:10:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:10:40","2022-11-05 04:20:40","306","668","2022-11-05 04:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:10:40","2022-11-05 04:20:40","35","53","2022-11-05 04:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:20:40","2022-11-05 04:30:40","312","695","2022-11-05 04:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:20:40","2022-11-05 04:30:40","35","53","2022-11-05 04:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:30:40","2022-11-05 04:40:40","35","53","2022-11-05 04:40:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:30:40","2022-11-05 04:40:40","328","737","2022-11-05 04:40:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:40:40","2022-11-05 04:50:40","337","746","2022-11-05 04:50:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:40:40","2022-11-05 04:50:40","35","53","2022-11-05 04:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 04:50:40","2022-11-05 05:00:40","347","780","2022-11-05 05:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 04:50:40","2022-11-05 05:00:40","36","60","2022-11-05 05:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:00:40","2022-11-05 05:10:40","355","800","2022-11-05 05:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:00:40","2022-11-05 05:10:40","42","66","2022-11-05 05:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:10:40","2022-11-05 05:20:40","42","69","2022-11-05 05:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:10:40","2022-11-05 05:20:40","365","832","2022-11-05 05:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:20:40","2022-11-05 05:30:40","398","893","2022-11-05 05:30:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:20:40","2022-11-05 05:30:40","42","78","2022-11-05 05:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:30:40","2022-11-05 05:40:40","407","904","2022-11-05 05:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:30:40","2022-11-05 05:40:40","42","95","2022-11-05 05:40:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:40:40","2022-11-05 05:50:40","44","97","2022-11-05 05:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:40:40","2022-11-05 05:50:40","412","936","2022-11-05 05:50:40"
"2","계동길 69","계동교회 앞","2022-11-05 05:50:40","2022-11-05 06:00:40","420","952","2022-11-05 06:00:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 05:50:40","2022-11-05 06:00:40","45","97","2022-11-05 06:00:40"
"2","계동길 69","계동교회 앞","2022-11-05 06:00:40","2022-11-05 06:10:40","430","973","2022-11-05 06:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 06:00:40","2022-11-05 06:10:40","45","103","2022-11-05 06:10:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 06:10:40","2022-11-05 06:20:40","45","105","2022-11-05 06:20:40"
"2","계동길 69","계동교회 앞","2022-11-05 06:10:40","2022-11-05 06:20:40","440","1022","2022-11-05 06:20:40"
"4","북촌로5가길 38","삼청파출소 사잇길","2022-11-05 06:20:40","2022-11-05 06:30:40","45","109","2022-11-05 06:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 06:20:40","2022-11-05 06:30:40","447","1053","2022-11-05 06:30:40"
"2","계동길 69","계동교회 앞","2022-11-05 06:30:40","2022-11-05 06:40:40","465","1082","2022-11-05 06:40:40"
